customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TenureGroup,ChargesGroup,AvgChargesPerMonth,CustomerLifetimeValue,TotalServices,ContractRisk,PaymentRisk,HasFamily,HasInternetPhone,HighValueCustomer,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,CustomerSegment
6890-PFRQX,1,0,1,0,-0.5851984004382496,1,1,0.1574821050968162,-0.47666710162073034,0,1-2 Years,High,0.1334280044270237,-0.4542062987559022,0.8016045779412352,3,2,0,1,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,High Risk
0222-CNVPT,1,1,1,0,0.7992939660427822,0,0,-0.5305018529719588,0.1214394878454804,0,4+ Years,Medium,-0.35552665503132214,0.11393721640898145,-0.06323933174628321,3,1,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,New Customer
5899-OUVKV,1,0,1,0,-0.055833672077855064,1,0,0.9883806051798778,0.30857253097762594,0,2-4 Years,Very High,1.1158615921892416,0.28699445532792905,0.369182623097476,3,3,0,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,High Risk
8681-ICONS,1,0,0,1,-0.13727439951791576,1,0,-1.4660935640654862,-0.7169200749500005,0,2-4 Years,Low,-1.2201768706613259,-0.7421860853366412,-1.360505196277561,3,2,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,High Risk
1621-YNCJH,0,0,0,0,0.14776814652229667,1,0,1.3722557122182522,0.6858828657332808,0,2-4 Years,Very High,1.4610782599095178,0.6792545863095597,1.6664484876287537,1,1,1,1,1,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,New Customer
3473-XIIIT,0,0,0,0,-0.6666391278783103,1,0,1.1711782751981514,-0.3287122129861317,1,1-2 Years,Very High,1.0234124758197982,-0.3000930648117514,0.8016045779412352,3,3,1,1,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,High Risk
6362-QHAFM,1,0,0,0,0.3920903288424788,1,0,1.4470365772257276,1.0175515328901603,0,2-4 Years,Very High,1.5601361257832536,1.001965048677426,1.2340265327849944,2,3,1,1,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,New Customer
7893-IXHRQ,1,0,1,0,-1.2774445836787656,1,1,-1.4694171580658184,-0.9967703384386719,1,0-1 Year,Low,-1.5988551351535303,-0.9975548050784818,-1.360505196277561,3,3,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,High Risk
3070-BDOQC,0,0,1,0,1.125056875803025,1,0,1.1595456961969886,1.615327225781223,0,4+ Years,Very High,1.2566126418005474,1.6336085152496707,0.8016045779412352,1,3,0,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,New Customer
2952-QAYZF,1,0,1,0,-1.1145631287986442,1,0,0.682609957149311,-0.8187038614655869,1,0-1 Year,High,0.3813940119674171,-0.818293294133989,0.369182623097476,3,3,0,1,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,High Risk
6234-PFPXL,1,0,0,0,-0.4223169455581282,1,1,1.0349109211845293,-0.01978717042777173,0,1-2 Years,Very High,1.2493191029259443,-0.07497293110192876,0.8016045779412352,3,1,1,1,1,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,New Customer
9824-QCJPK,1,0,0,0,0.14776814652229667,1,1,-1.4876969250676457,-0.7116698492909824,0,2-4 Years,Low,-1.3449919928596168,-0.6886880386537362,-1.360505196277561,2,2,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,New Customer
4763-PGDPO,0,0,1,0,-1.1552834925186746,1,1,0.1873944510998066,-0.8818609877755402,1,0-1 Year,High,-0.09359264552821404,-0.8822789892586522,-0.9280832414338016,3,3,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
4283-IVYCI,1,0,1,0,-0.9516816739185228,1,1,0.006258578081699082,-0.764150046109487,0,0-1 Year,Medium,-0.1401353289308915,-0.7485007536615734,0.369182623097476,3,2,0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,High Risk
1866-OBPNR,1,0,0,1,-1.2774445836787656,1,1,0.32698539911376057,-0.972923725256325,0,0-1 Year,High,-0.7130692063103258,-0.9736871251510282,-0.49566128659004244,3,1,1,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,New Customer
8205-MQUGY,1,0,0,1,-0.8295205827584317,1,0,-0.5172074769706297,-0.7538481327365396,0,0-1 Year,Medium,-0.4956094856450546,-0.7459174802559193,-0.49566128659004244,3,3,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
8970-ANWXO,0,0,1,0,-0.38159658183809786,1,0,0.29873485011093664,-0.23083300605729398,0,1-2 Years,High,0.46333535598621495,-0.2575904895477843,0.8016045779412352,2,2,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,New Customer
9480-BQJEI,1,0,1,0,1.2064976032430856,1,0,0.9152615371725683,1.5228526629131391,0,4+ Years,Very High,1.0462244563358063,1.5203860705984376,0.8016045779412352,2,1,0,1,1,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,New Customer
5394-SVGJV,1,0,1,0,0.18848851024232702,1,1,1.1312951471941644,0.5275598844107052,1,2-4 Years,Very High,1.0621684483453453,0.6076294672673213,0.8016045779412352,3,1,0,1,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,New Customer
6979-TNDEU,0,0,1,0,-0.9924020376385531,1,1,-1.5142856770703037,-0.9366354008484057,0,0-1 Year,Low,-1.3644118453219698,-0.9388018945447592,-1.360505196277561,3,2,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,High Risk
9777-WJJPR,1,0,0,0,-0.055833672077855064,1,1,0.7939503561604415,0.17797868265246944,0,2-4 Years,High,0.8126786193196897,0.20691297975265185,0.369182623097476,3,1,1,1,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,New Customer
9283-LZQOH,1,0,0,1,-0.7888002190384014,1,0,0.32033821111309646,-0.6101948995788675,1,1-2 Years,High,0.1638202337536951,-0.5795281778199423,-0.49566128659004244,3,1,1,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,New Customer
7079-QRCBC,0,0,1,0,-0.3408762181180675,1,0,1.1296333501939984,0.056252862541284906,1,1-2 Years,Very High,1.2204843002324428,0.0399275372999853,0.8016045779412352,3,3,0,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,High Risk
9495-SKLKD,1,0,0,1,0.5142514200025698,1,0,1.0365727181846955,0.9604167242479044,0,2-4 Years,Very High,1.2398780350281262,0.9000251058235375,0.8016045779412352,3,1,1,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,New Customer
6048-UWKAL,0,1,0,0,1.4915401492832983,1,1,1.3506523512160928,2.0820678749135983,0,4+ Years,Very High,1.3415280536170109,2.2048431267973885,1.2340265327849944,1,1,1,1,1,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,New Customer
5067-DGXLL,1,0,1,0,-1.2367242199587352,1,1,-1.479387940066815,-0.9896009126437942,0,0-1 Year,Low,-1.5335751977518879,-0.9887451803874051,-1.360505196277561,3,2,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,High Risk
5469-CTCWN,1,0,0,1,1.1657772395230555,1,0,1.3705939152180862,1.8829784355327641,1,4+ Years,Very High,1.5258326391994206,1.8486605064554054,1.2340265327849944,2,3,1,1,1,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,New Customer
9851-QXEEQ,1,0,1,0,0.35136996512244845,1,0,1.327387193213767,0.9117749277011188,1,2-4 Years,Very High,1.4562693470559045,0.8889633966249672,1.2340265327849944,3,3,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,High Risk
6281-FKEWS,0,0,1,0,0.47353105628253944,0,0,-0.5221928679711283,-0.0065292476501670835,0,2-4 Years,Medium,-0.28588166615899296,-0.053600207540619754,-0.06323933174628321,2,3,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,New Customer
8898-KASCD,1,0,1,0,0.26992923768238775,0,1,-0.9708780580159815,-0.42824590279071034,0,2-4 Years,Medium,-0.8628989538486974,-0.39439358374806494,-0.49566128659004244,2,2,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,New Customer
9242-TKFSV,1,0,0,1,1.6137012404433893,0,0,0.011243969082197169,1.091738545038387,0,4+ Years,High,0.19901652651041923,1.0631687570575388,1.2340265327849944,1,1,1,0,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,New Customer
9290-SHCMB,0,1,1,0,-0.7888002190384014,1,0,1.0664850641876853,-0.46071788669858715,0,1-2 Years,Very High,0.9570124438556576,-0.4506515379156431,0.369182623097476,3,3,0,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,High Risk
0743-HNPFG,0,0,0,1,0.758573602322752,1,0,0.1657910900976468,0.5659218273562198,0,4+ Years,High,0.30987392605972813,0.5641995630885039,0.8016045779412352,2,1,1,1,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,New Customer
2277-BKJKN,0,1,0,0,1.5729808767233588,1,0,1.1445895231954935,2.1768366540360424,0,4+ Years,Very High,1.3482791099047822,2.1035434824799433,0.8016045779412352,1,3,1,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,New Customer
9809-IMGCQ,1,1,1,0,-0.4223169455581282,1,0,1.0614996731871873,-0.0868488763244737,1,1-2 Years,Very High,1.0327089413458181,-0.0672010316250891,0.369182623097476,3,3,0,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,High Risk
5208-HFSBT,0,0,1,0,-1.2367242199587352,1,0,-0.3227772279511935,-0.9605040738024292,1,0-1 Year,Medium,-0.813037646013259,-0.9580108506380846,-0.06323933174628321,3,1,0,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,New Customer
5035-PGZXH,0,0,1,0,0.9621754209229036,1,0,1.397182667220744,1.6035693674776235,0,4+ Years,Very High,1.465305485243441,1.6344033686052566,1.2340265327849944,2,3,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,New Customer
8695-WDYEA,1,0,1,0,-1.2774445836787656,1,1,-0.44907379996381874,-0.9832256386292723,0,0-1 Year,Medium,-1.0957352828781115,-0.9839981395137672,-0.49566128659004244,3,2,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,High Risk
6543-JXSOO,0,0,0,1,-0.38159658183809786,1,0,-0.23304018994222275,-0.439849342692574,0,1-2 Years,Medium,-0.18365983949554296,-0.4200938422453416,0.369182623097476,2,2,1,1,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,New Customer
8016-ZMGMO,0,1,0,0,1.369379058123207,1,0,0.20235062410130134,1.0849220755903342,0,4+ Years,High,0.3826210937858082,1.058267161364759,0.8016045779412352,2,1,1,1,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,New Customer
8605-ITULD,0,0,1,0,-1.2774445836787656,1,1,-1.502653098069141,-0.9972115338722028,0,0-1 Year,Low,-1.6152434039572898,-0.9979963902760295,-1.360505196277561,3,2,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,High Risk
3254-YRILK,1,1,1,0,-0.5444780367182193,1,0,0.7789941831589463,-0.22236205373350001,1,1-2 Years,High,0.9745947151008341,-0.266620906837635,0.369182623097476,3,3,0,1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,High Risk
6416-YJTTB,1,0,1,0,-0.8702409464784621,1,0,0.4898415051300408,-0.6547997579088449,0,0-1 Year,High,0.23758695321442685,-0.620463125632615,-0.06323933174628321,3,1,0,1,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,New Customer
2667-WYLWJ,0,0,0,1,-0.9924020376385531,1,0,-1.4960059100684764,-0.9418635667357472,1,0-1 Year,Low,-1.4075676198385365,-0.9368589196755491,-1.360505196277561,2,2,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,New Customer
4472-VESGY,0,0,0,1,0.7992939660427822,1,1,1.109691786192005,1.1972283731956332,0,4+ Years,Very High,1.1524105237478148,1.2471331503559149,1.2340265327849944,3,1,1,1,1,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,New Customer
3195-TQDZX,1,0,1,0,-1.1960038562387048,1,0,-1.479387940066815,-0.9787254452072568,0,0-1 Year,Low,-1.4321045000752768,-0.979803080137064,-1.360505196277561,3,3,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,High Risk
3128-YOVTD,0,0,0,1,0.758573602322752,1,0,0.47820892612887816,0.7671290048180024,0,4+ Years,High,0.5973304640579802,0.7758955067928761,-0.06323933174628321,3,1,1,1,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,New Customer
0529-ONKER,1,1,1,0,-0.7073594915983407,1,1,0.36188313611724954,-0.4999401607394871,1,1-2 Years,High,0.4133169939080741,-0.5055405779708234,-0.49566128659004244,3,3,0,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
1728-CXQBE,1,1,0,0,1.2879383306831464,1,0,0.9800716201790471,1.6772490048772895,0,4+ Years,Very High,1.1309387994887001,1.6570125307196992,0.8016045779412352,3,3,1,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,High Risk
7041-TXQJH,0,0,1,0,0.18848851024232702,0,0,-0.8163309370005319,-0.35337503772051093,0,2-4 Years,Medium,-0.6600660948371139,-0.3498155580556235,-0.49566128659004244,3,1,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,New Customer
5014-GSOUQ,1,0,1,0,-0.7888002190384014,1,1,-1.4893587220678117,-0.8983396372179205,0,1-2 Years,Low,-1.3652052456370725,-0.8921042599040888,-1.360505196277561,1,2,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,New Customer
5724-BIDBU,1,0,0,0,0.6771328748826912,1,0,-0.31280644595019663,0.15624980755107096,0,4+ Years,Medium,-0.20899883444428916,0.19101591264093432,-0.06323933174628321,2,3,1,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,New Customer
0481-SUMCB,0,1,1,0,0.5142514200025698,1,0,1.2426355462052947,1.083377891572976,0,2-4 Years,Very High,1.438461100924118,1.0232273759393484,0.8016045779412352,2,1,0,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,New Customer
1769-GRUIK,0,0,1,0,-0.5851984004382496,1,0,0.21065960910213194,-0.4553353024095097,0,1-2 Years,High,0.21683566723352618,-0.44148864506652813,-0.9280832414338016,3,3,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
5240-IJOQT,1,1,1,0,-1.2774445836787656,1,0,0.3303089931140931,-0.9728796057129719,1,0-1 Year,High,-0.7114303794299497,-0.9736429666312735,-0.49566128659004244,3,3,0,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
8819-WFGGJ,1,0,0,0,1.4508197855632678,0,0,-0.3543513709543497,0.6682791679353965,0,4+ Years,Medium,-0.13316200179932056,0.6178742438504282,0.369182623097476,1,1,1,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,New Customer
7427-AUFPY,1,0,1,0,0.880734693482843,1,1,-1.4993295040688086,-0.5608030707950795,0,4+ Years,Low,-1.3345123593488883,-0.5380633277702124,-1.360505196277561,1,1,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,New Customer
